1. Time,2. q_1,3. q_2,4. q_3,5. q_4,6. q_5,7. q_6,8. q_7,9. O_T_EE_11,10. O_T_EE_21,11. O_T_EE_31,12. O_T_EE_41,13. O_T_EE_12,14. O_T_EE_22,15. O_T_EE_32,16. O_T_EE_42,17. O_T_EE_13,18. O_T_EE_23,19. O_T_EE_33,20. O_T_EE_43,21. O_T_EE_14,22. O_T_EE_24,23. O_T_EE_34,24. O_T_EE_44,25. q_1_d,26. q_2_d,27. q_3_d,28. q_4_d,29. q_5_d,30. q_6_d,31. q_7_d,32. dq_1,33. dq_2,34. dq_3,35. dq_4,36. dq_5,37. dq_6,38. dq_7,39. dq_1_d,40. dq_2_d,41. dq_3_d,42. dq_4_d,43. dq_5_d,44. dq_6_d,45. dq_7_d,46. tau_J_1,47. tau_J_2,48. tau_J_3,49. tau_J_4,50. tau_J_5,51. tau_J_6,52. tau_J_7,53. joint_contact_1,54. joint_contact_2,55. joint_contact_3,56. joint_contact_4,57. joint_contact_5,58. joint_contact_6,59. joint_contact_7,60. joint_collision_1,61. joint_collision_2,62. joint_collision_3,63. joint_collision_4,64. joint_collision_5,65. joint_collision_6,66. joint_collision_7,67. cartesian_contact_x,68. cartesian_contact_y,69. cartesian_contact_z,70. cartesian_contact_R,71. cartesian_contact_P,72. cartesian_contact_Y,73. cartesian_collision_x,74. cartesian_collision_y,75. cartesian_collision_z,76. cartesian_collision_R,77. cartesian_collision_P,78. cartesian_collision_Y,79. tau_ext_1,80. tau_ext_2,81. tau_ext_3,82. tau_ext_4,83. tau_ext_5,84. tau_ext_6,85. tau_ext_7,86. O_F_ext_x,87. O_F_ext_y,88. O_F_ext_z,89. O_F_ext_R,90. O_F_ext_P,91. O_F_ext_Y,92. Gripper Width,93. Object Grasped
28532.2,-0.768923,0.467983,0.68279,-1.51406,-0.106269,1.68333,-1.49487,-0.557845,0.786029,0.26636,0,0.811382,0.584003,-0.0240933,0,-0.174496,0.202683,-0.963572,0,0.617486,-0.108133,0.326952,1,-0.768994,0.467994,0.68279,-1.51403,-0.106228,1.68319,-1.49488,0.0148107,-0.0031457,5.61958e-05,-0.0033877,-0.0067449,0.0254961,0.00063887,0,0,0,0,0,0,0,-0.422662,-36.485,8.34102,21.2504,1.04195,1.73784,-0.0297974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55298,0.122435,-0.384223,-0.116692,0.00399097,-0.0896956,0.00283771,-1.03523,-0.595969,-0.208004,0.367909,-0.350608,-0.529547,0.0462313,1
28532.2,-0.768683,0.467975,0.682866,-1.5142,-0.106293,1.68344,-1.49486,-0.5581,0.785849,0.266357,0,0.811194,0.584264,-0.0240874,0,-0.174555,0.202628,-0.963573,0,0.61751,-0.10793,0.326915,1,-0.768994,0.467994,0.68279,-1.51403,-0.106228,1.68319,-1.49488,0.00236218,0.00166396,0.0010485,0.000647752,0.000736201,7.28086e-05,0.00148685,0,0,0,0,0,0,0,-1.94213,-36.37,7.25795,21.6273,1.13259,1.6884,-0.0902222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.611504,0.190451,-0.369356,0.00295136,0.140209,-0.133836,-0.0352394,-0.513473,-0.844268,0.12886,0.601984,-0.228903,-0.587361,0.0462313,1
28532.2,-0.768795,0.467945,0.682808,-1.51429,-0.106297,1.68346,-1.49486,-0.557975,0.785933,0.266371,0,0.811272,0.584154,-0.0241627,0,-0.174595,0.202621,-0.963567,0,0.617473,-0.108018,0.326883,1,-0.768994,0.467994,0.68279,-1.51403,-0.106228,1.68319,-1.49488,-0.00377618,-0.00130005,-0.00148776,-3.97851e-05,0.000146228,0.000586468,-0.00119087,0,0,0,0,0,0,0,-0.676569,-35.9891,8.04347,21.5519,1.17745,1.71861,-0.049939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.680142,0.338547,-0.428239,0.167893,0.213474,-0.157815,-0.0680192,0.636175,-1.2658,0.430774,0.863904,0.244404,-0.659855,0.0462313,1
28532.3,-0.768937,0.467999,0.682742,-1.51438,-0.106303,1.68347,-1.49485,-0.55779,0.786033,0.266463,0,0.811378,0.584001,-0.0242635,0,-0.17469,0.202672,-0.963539,0,0.617431,-0.108129,0.326807,1,-0.768994,0.467994,0.68279,-1.51403,-0.106228,1.68319,-1.49488,-0.00234926,0.00170637,-0.00080617,-0.00629706,-4.84954e-05,-3.28182e-05,0.00256034,0,0,0,0,0,0,0,0.192267,-36.7112,8.90041,21.6987,1.22231,1.70854,-0.169873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.542924,0.321239,-0.313697,0.342633,0.238569,-0.156354,-0.089067,1.64836,-1.32961,0.814961,0.873902,0.570095,-0.526151,0.0462313,1
28532.3,-0.768896,0.468012,0.682762,-1.51468,-0.106308,1.68346,-1.49486,-0.557836,0.785931,0.266669,0,0.811279,0.58413,-0.0244708,0,-0.175005,0.202696,-0.963477,0,0.617362,-0.108045,0.326679,1,-0.768994,0.467994,0.68279,-1.51403,-0.106228,1.68319,-1.49488,0.00241637,-0.000203546,0.002276,-0.00339916,-0.000233732,-0.000551483,-0.0017548,0,0,0,0,0,0,0,-0.458368,-36.9016,8.60286,22.147,1.26809,1.78728,-0.0801514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.584878,0.190757,-0.256195,0.567823,0.257897,-0.118471,-0.105514,2.0772,-1.49565,1.2383,0.933266,0.519898,-0.553318,0.0462313,1
28532.3,-0.768855,0.468015,0.682779,-1.51504,-0.106316,1.68344,-1.49485,-0.557863,0.785831,0.266907,0,0.811179,0.584258,-0.0247314,0,-0.17538,0.202716,-0.963404,0,0.617277,-0.107955,0.32653,1,-0.768994,0.467994,0.68279,-1.51403,-0.106228,1.68319,-1.49488,-0.00146731,-0.000159133,-0.000463751,-0.00706012,-0.000362134,-6.77145e-05,4.98811e-05,0,0,0,0,0,0,0,-0.894769,-36.9413,8.38069,22.4842,1.3038,1.9063,-0.149731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521876,-0.167819,-0.0292232,0.900111,0.312099,-0.043926,-0.127036,2.22674,-1.42307,1.9518,0.861567,0.107456,-0.471956,0.0462313,1
28532.4,-0.768959,0.468042,0.682715,-1.51533,-0.106324,1.68343,-1.49485,-0.557713,0.785868,0.26711,0,0.811218,0.584193,-0.0249781,0,-0.175677,0.202758,-0.963342,0,0.617186,-0.108008,0.326383,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.00462442,0.000448043,-0.00314485,-0.00627129,-0.00483381,-2.9308e-05,0.00236918,0,0,0,0,0,0,0,0.227972,-37.2824,9.20192,22.2978,1.34042,1.93651,-0.200085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323043,-0.256092,0.180926,0.994799,0.3578,0.0106677,-0.142435,2.52493,-1.18025,2.12697,0.757402,0.104506,-0.269498,0.0462313,1
28532.4,-0.769183,0.468075,0.682604,-1.51556,-0.106349,1.68343,-1.49484,-0.557438,0.78601,0.267266,0,0.811359,0.583988,-0.0252134,0,-0.175902,0.202798,-0.963292,0,0.617092,-0.108175,0.326252,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.00653883,0.0015048,-0.00248901,-0.00684323,-0.000503958,0.000407246,0.00228579,0,0,0,0,0,0,0,0.842902,-37.703,9.87239,22.7461,1.38528,1.98595,-0.210156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391779,-0.52502,0.760405,1.02332,0.395793,0.0564619,-0.151021,2.81896,-0.164699,2.40666,0.210084,0.0402219,0.426733,0.0462313,1
28532.4,-0.769218,0.468092,0.682514,-1.51555,-0.106355,1.68342,-1.49485,-0.557342,0.786079,0.267265,0,0.811423,0.583897,-0.0252544,0,-0.175911,0.202794,-0.963291,0,0.617081,-0.10825,0.326232,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.000338853,-0.000813253,-0.00284198,-0.000242714,0.000115244,-0.000721214,0.000826539,0,0,0,0,0,0,0,1.13251,-37.8537,10.0985,22.5239,1.39443,1.99602,-0.169873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463671,-0.682545,0.883196,1.143,0.414017,0.0828708,-0.159303,2.85947,-0.0631895,2.69149,0.138934,-0.132256,0.504156,0.046232,1
28532.5,-0.769146,0.468073,0.682572,-1.51555,-0.106359,1.68344,-1.49484,-0.557447,0.786013,0.26724,0,0.811355,0.583993,-0.0252161,0,-0.17589,0.202774,-0.963299,0,0.617098,-0.108175,0.326253,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,0.00277956,0.000205761,0.000950122,-0.000651289,-0.000371517,0.00032702,0.00119537,0,0,0,0,0,0,0,0.299384,-37.5879,9.313,22.4485,1.40267,1.9063,-0.190015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503335,-0.790305,0.922331,1.18601,0.435684,0.0919391,-0.164427,2.69358,0.0219785,2.82508,0.0881941,-0.309454,0.531625,0.046232,1
28532.5,-0.769083,0.468068,0.682599,-1.51554,-0.106357,1.68343,-1.49485,-0.557521,0.785961,0.267237,0,0.811303,0.584066,-0.0252006,0,-0.175894,0.202764,-0.9633,0,0.617108,-0.108122,0.326262,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,0.000220194,0.000812745,-0.000446044,0.00212746,0.0001231,-0.000434315,-0.000319071,0,0,0,0,0,0,0,-0.0973449,-37.5125,9.01546,22.3731,1.37612,1.91637,-0.159802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389103,-0.861212,0.833192,1.20363,0.449206,0.0863551,-0.16205,2.30547,-0.0702193,2.88242,0.132196,-0.54455,0.406336,0.046232,1
28532.5,-0.769111,0.468068,0.682581,-1.51554,-0.106358,1.68343,-1.49486,-0.557493,0.785982,0.267236,0,0.811323,0.584038,-0.0252072,0,-0.175891,0.202765,-0.963301,0,0.617103,-0.108148,0.326258,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.00206901,-0.000294016,-0.000787078,0.00107381,-0.000452351,0.000944556,-0.00241343,0,0,0,0,0,0,0,0.335089,-37.5125,9.27333,22.4088,1.38528,1.89623,-0.0801514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33971,-0.815443,0.769815,1.18683,0.448306,0.0791758,-0.160091,2.32881,-0.155638,2.8259,0.180246,-0.489628,0.352101,0.046232,1
28532.6,-0.76913,0.468071,0.68257,-1.51554,-0.106358,1.68343,-1.49484,-0.557459,0.786006,0.267236,0,0.811347,0.584004,-0.0252141,0,-0.175889,0.202769,-0.9633,0,0.617101,-0.108167,0.326256,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.000422862,0.000634547,0.000830549,0.00169122,-0.000162544,0.000149547,0.000539062,0,0,0,0,0,0,0,0.481879,-37.5522,9.38838,22.3731,1.38528,1.91637,-0.169873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267747,-0.764637,0.711193,1.20326,0.441704,0.0746812,-0.155661,2.49455,-0.296545,2.82191,0.251335,-0.389855,0.285381,0.046232,1
28532.6,-0.769113,0.468063,0.682585,-1.51555,-0.106357,1.68343,-1.49486,-0.557495,0.785979,0.267238,0,0.81132,0.584042,-0.0252103,0,-0.175896,0.202765,-0.9633,0,0.617101,-0.108146,0.32626,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,0.00104888,-0.000460324,0.00149131,0.000111095,0.000184748,-0.000168539,-0.00350328,0,0,0,0,0,0,0,0.227972,-37.4372,9.20192,22.4485,1.37612,1.95573,-0.0700806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303707,-0.748796,0.728574,1.19198,0.442007,0.0796421,-0.155662,2.55742,-0.255939,2.78793,0.233352,-0.341424,0.319291,0.046232,1
28532.6,-0.769091,0.46806,0.682597,-1.51555,-0.106358,1.68343,-1.49484,-0.557512,0.785967,0.267239,0,0.811307,0.58406,-0.0252134,0,-0.175904,0.20276,-0.9633,0,0.617103,-0.108126,0.326261,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,0.000285956,-0.00100173,0.00100894,0.000829747,-0.000465504,-0.000184953,-0.000272989,0,0,0,0,0,0,0,0.00977179,-37.3975,9.05116,22.4842,1.38528,1.97588,-0.149731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217685,-0.745205,0.670098,1.20716,0.44237,0.0954756,-0.155595,2.45773,-0.356887,2.75904,0.290162,-0.393199,0.235467,0.046232,1
28532.7,-0.769111,0.468065,0.682576,-1.51556,-0.10636,1.68343,-1.49485,-0.557481,0.785988,0.267242,0,0.811328,0.584031,-0.0252247,0,-0.175907,0.202762,-0.963299,0,0.617099,-0.10815,0.326254,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.00100715,-0.000531699,-0.00184669,-0.00111439,-0.000162334,0.000520855,-0.00138845,0,0,0,0,0,0,0,0.299384,-37.4729,9.34871,22.5596,1.39443,1.95573,-0.12959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209808,-0.762744,0.669818,1.22165,0.445166,0.103585,-0.156242,2.43003,-0.361185,2.77698,0.291548,-0.426647,0.227216,0.046232,1
28532.7,-0.769152,0.468065,0.682554,-1.51556,-0.106362,1.68343,-1.49484,-0.557427,0.786027,0.267241,0,0.811365,0.583978,-0.0252397,0,-0.175905,0.202764,-0.963298,0,0.617091,-0.108187,0.326249,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.00181324,-0.00145222,0.000322577,-0.00230704,-0.000748541,0.000279579,0.00134007,0,0,0,0,0,0,0,0.696112,-37.4729,9.61055,22.5596,1.42098,1.96581,-0.210156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419226,-0.779163,0.827698,1.22402,0.449786,0.110045,-0.158696,2.74506,-0.117108,2.82797,0.160851,-0.295606,0.434492,0.046232,1
28532.8,-0.769146,0.468071,0.682557,-1.51555,-0.106361,1.68342,-1.49484,-0.557433,0.786022,0.267243,0,0.811361,0.583983,-0.0252344,0,-0.175904,0.202768,-0.963298,0,0.617094,-0.108183,0.326251,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,0.00114129,-6.72164e-05,-0.000326433,0.00105718,-0.000158428,-8.26757e-05,0.00240322,0,0,0,0,0,0,0,0.55329,-37.5522,9.57485,22.4485,1.40267,1.96581,-0.210156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456389,-0.755507,0.874149,1.23355,0.453752,0.119569,-0.157421,2.91555,-0.0841773,2.82721,0.153535,-0.213998,0.480547,0.046232,1
28532.8,-0.769135,0.468068,0.68257,-1.51555,-0.106359,1.68343,-1.49485,-0.55746,0.786004,0.267238,0,0.811345,0.584007,-0.0252187,0,-0.175894,0.202768,-0.9633,0,0.617098,-0.108169,0.326255,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,0.000307351,-0.00131469,-0.000201619,0.000529667,3.922e-05,-7.66523e-05,-0.000709876,0,0,0,0,0,0,0,0.446173,-37.5125,9.38838,22.4485,1.39443,1.92644,-0.12959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394798,-0.784106,0.822186,1.24768,0.452365,0.11129,-0.158133,2.7898,-0.159828,2.87059,0.182549,-0.296845,0.414005,0.046232,1
28532.8,-0.769119,0.468074,0.68257,-1.51556,-0.106359,1.68343,-1.49484,-0.557467,0.785995,0.26725,0,0.811337,0.584018,-0.025228,0,-0.175911,0.20277,-0.963296,0,0.617097,-0.108158,0.326248,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,0.00210599,-0.000163995,-0.000627486,-0.00207535,-0.000447174,0.000760692,0.000457656,0,0,0,0,0,0,0,0.227972,-37.5879,9.38838,22.5596,1.39443,1.93651,-0.169873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448247,-0.813278,0.860291,1.20906,0.454612,0.0898265,-0.154477,2.62244,-0.0420913,2.87406,0.121072,-0.369787,0.463963,0.046232,1
28532.9,-0.7691,0.468073,0.682583,-1.51556,-0.106361,1.68343,-1.49484,-0.55749,0.78598,0.267246,0,0.811321,0.58404,-0.025222,0,-0.17591,0.202765,-0.963297,0,0.617101,-0.108139,0.32625,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.000168685,-0.000716603,-0.000588801,-0.0009869,-0.000229045,9.36356e-05,0.00170433,0,0,0,0,0,0,0,0.0811829,-37.5879,9.20192,22.5596,1.40267,1.88707,-0.210156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286706,-0.840962,0.77185,1.23827,0.454993,0.0786153,-0.156866,2.36985,-0.228925,2.93679,0.218181,-0.530919,0.31146,0.046232,1
28532.9,-0.769117,0.468122,0.68257,-1.51558,-0.106362,1.68344,-1.49485,-0.557464,0.785982,0.267297,0,0.81133,0.584026,-0.0252402,0,-0.17595,0.2028,-0.963283,0,0.617096,-0.108154,0.326215,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,-0.000682514,0.000708523,-0.000543737,0.000118868,-0.000372594,0.00040075,-0.00192733,0,0,0,0,0,0,0,0.335089,-38.1989,9.38838,22.6707,1.40267,1.82756,-0.120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284561,-1.0283,0.787235,1.36552,0.469194,0.0580904,-0.160064,2.33232,-0.256599,3.32825,0.183082,-0.753374,0.293983,0.0462326,1
28532.9,-0.76911,0.468142,0.682583,-1.51558,-0.106361,1.68345,-1.49484,-0.557471,0.78597,0.267316,0,0.811323,0.584037,-0.0252366,0,-0.175961,0.202815,-0.963278,0,0.617098,-0.108142,0.326207,1,-0.768913,0.468039,0.682741,-1.51527,-0.106319,1.68344,-1.49486,0.00012254,-0.000273808,0.00146225,0.000380098,1.62813e-05,-6.99217e-05,0.0024552,0,0,0,0,0,0,0,0.192267,-38.1592,9.20192,22.635,1.39443,1.81749,-0.200085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171339,-1.18871,0.672953,1.37737,0.452937,0.00719084,-0.156999,1.73711,-0.33707,3.50826,0.168587,-1.1226,0.156808,0.0462326,1
28533,-0.76904,0.468107,0.682627,-1.51559,-0.106372,1.68348,-1.49484,-0.557571,0.785915,0.267269,0,0.811261,0.584125,-0.0252072,0,-0.175932,0.202774,-0.963292,0,0.617113,-0.108076,0.326227,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.00536829,0.00200682,-0.000679237,-0.00362329,-0.00433579,0.0109318,0.000205555,0,0,0,0,0,0,0,-0.208429,-36.5604,8.60286,21.1393,1.1509,1.6591,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120721,-1.21883,0.488776,1.30188,0.448955,-0.0448465,-0.153194,1.03266,-0.484356,3.44182,0.238665,-1.40951,-0.0460924,0.0462326,1
28533,-0.768997,0.468068,0.682645,-1.51619,-0.106939,1.68445,-1.49483,-0.55784,0.785954,0.266593,0,0.811148,0.584281,-0.0252335,0,-0.175601,0.202174,-0.963478,0,0.617176,-0.108085,0.326022,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.00375282,-0.00144365,0.000116046,-0.019343,-0.0219176,0.0330661,0.000649713,0,0,0,0,0,0,0,-0.244134,-36.3303,8.4521,21.4765,1.06942,1.81749,-0.049939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119759,-0.645734,0.194076,0.8308,0.292662,-0.0695479,-0.101289,1.01575,-0.581031,2.19139,0.307122,-0.658846,-0.141672,0.0462326,1
28533,-0.768769,0.468081,0.682654,-1.5172,-0.107753,1.68636,-1.49483,-0.558397,0.78594,0.265464,0,0.810925,0.584599,-0.0250197,0,-0.174857,0.201304,-0.963795,0,0.617359,-0.107997,0.32565,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.0071299,-0.000494402,0.000363079,-0.0303921,-0.0224899,0.0591433,-0.000166243,0,0,0,0,0,0,0,-0.351251,-36.5604,8.4164,21.5122,1.06026,1.88707,-0.0297974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291602,-0.400821,-0.00364439,0.681288,0.192035,-0.0340545,-0.0625059,1.02489,-0.773256,1.61388,0.390243,-0.344232,-0.292361,0.0462326,1
28533.1,-0.768361,0.467968,0.682684,-1.51809,-0.10857,1.68844,-1.49483,-0.559159,0.785885,0.264021,0,0.810636,0.585019,-0.0245579,0,-0.173761,0.200297,-0.964203,0,0.617634,-0.107813,0.325407,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.0208029,-0.00736982,-0.00081743,-0.0203234,-0.0214191,0.0570062,0.000944309,0,0,0,0,0,0,0,-0.458368,-36.2946,8.38069,21.4011,1.07858,1.85686,-0.0398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.703703,0.447998,-0.486882,0.202987,0.121284,-0.0377407,-0.0468026,1.17063,-1.36582,0.120827,0.859921,0.603661,-0.669393,0.0462326,1
28533.1,-0.767288,0.467555,0.682721,-1.51831,-0.109681,1.68979,-1.49483,-0.560506,0.78556,0.262123,0,0.809933,0.586003,-0.0242946,0,-0.172693,0.198689,-0.964728,0,0.617976,-0.107355,0.325556,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.0450429,-0.0226616,0.00193717,-0.00124203,-0.0451878,0.0313349,0.000573266,0,0,0,0,0,0,0,-0.458368,-35.9494,8.26564,21.4011,1.11428,1.80742,-0.0398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52322,1.68358,-1.28031,-0.244673,0.104743,-0.0625318,-0.0278296,2.09695,-2.71572,-1.54267,1.82457,2.0992,-1.42518,0.0462326,1
28533.1,-0.765272,0.466074,0.682703,-1.51831,-0.111711,1.69079,-1.49483,-0.562921,0.784995,0.258618,0,0.808555,0.587893,-0.024515,0,-0.171287,0.195311,-0.965668,0,0.618378,-0.106552,0.326295,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.0676506,-0.0576028,-0.000141764,-2.78305e-05,-0.0614427,0.0299059,0.000850851,0,0,0,0,0,0,0,-0.27984,-35.9137,8.60286,21.4011,1.17745,1.81749,-0.0600098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80465,2.55562,-1.56744,-0.501835,0.137246,-0.121268,-0.0287579,3.55842,-3.40698,-2.40705,2.38707,3.44684,-1.65126,0.0462326,1
28533.2,-0.762793,0.463178,0.682701,-1.51832,-0.114587,1.69161,-1.4948,-0.566117,0.784441,0.253267,0,0.806756,0.590334,-0.0251274,0,-0.169227,0.190104,-0.967069,0,0.618777,-0.105614,0.327734,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.071623,-0.107175,0.00152185,-0.00270198,-0.0974359,0.0153829,0.00237024,0,0,0,0,0,0,0,-0.315546,-35.9137,8.52748,21.4369,1.18661,1.81749,-0.139661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73776,3.21731,-1.54413,-0.783221,0.164906,-0.153238,-0.0484111,4.68664,-3.5049,-3.16925,2.61832,4.52065,-1.53396,0.0462326,1
28533.2,-0.760255,0.458746,0.682611,-1.51832,-0.118716,1.69185,-1.49444,-0.5695,0.784341,0.245887,0,0.804886,0.592809,-0.0267683,0,-0.166763,0.18267,-0.968928,0,0.619024,-0.104915,0.329895,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.0698302,-0.147798,-0.00190246,3.78141e-05,-0.144672,0.00205138,0.0230491,0,0,0,0,0,0,0,-0.244134,-35.4932,8.63857,21.4369,1.27724,1.76805,-0.190015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.811517,3.38146,-0.819099,-1.02564,0.253218,-0.163267,-0.090822,5.57198,-2.28925,-3.40697,2.11943,5.12561,-0.600826,0.0462326,1
28533.2,-0.758121,0.452781,0.682627,-1.5184,-0.125046,1.69189,-1.49359,-0.572945,0.784993,0.235587,0,0.803101,0.595085,-0.0297353,0,-0.163539,0.172166,-0.971398,0,0.619134,-0.104813,0.33277,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.0573119,-0.197218,0.00117651,-0.00480305,-0.213124,-1.95911e-05,0.0132638,0,0,0,0,0,0,0,-0.569452,-35.4178,8.34102,21.6987,1.25893,1.79735,-0.0297974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245645,3.53653,-0.380313,-1.14073,0.326949,-0.185152,-0.105263,6.52031,-1.60967,-3.4517,1.84876,5.69206,-0.0296142,0.0462333,1
28533.3,-0.756125,0.445424,0.682624,-1.51873,-0.133386,1.69191,-1.49316,-0.577219,0.78564,0.22264,0,0.800816,0.597941,-0.0337772,0,-0.159665,0.1588,-0.974315,0,0.619121,-0.10515,0.336219,1,-0.769056,0.468118,0.682623,-1.51557,-0.106362,1.68345,-1.49484,0.0574818,-0.234772,-0.000242666,-0.0076304,-0.26151,0.000321004,0.0123357,0,0,0,0,0,0,0,-0.386957,-35.152,8.34102,21.6273,1.1509,1.80742,-0.149731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.572981,3.2411,-0.527355,-0.811623,0.307946,-0.171005,-0.109776,6.50751,-2.10191,-2.7267,1.99972,5.28673,-0.347222,0.0462333,1
